Category,Language,Aspect,Count,Negative,Neutral,Positive
Unknown,German,universität,13,12,0,1
Unknown,German,thread,13,2,3,8
Unknown,German,mitarbeiter,13,10,2,1
Unknown,German,zeit,13,7,5,1
Unknown,German,staat,13,13,0,0
Unknown,German,kosten,13,9,2,2
Unknown,German,systems,12,10,2,0
Unknown,German,frau,12,6,1,5
Unknown,German,bezahlung,12,9,0,3
Unknown,German,gehalt,12,6,3,3
Unknown,German,bildung,12,10,0,2
Unknown,German,verträge,12,9,3,0
Unknown,German,chance,12,4,5,3
Unknown,German,lehrer,11,7,2,2
Unknown,German,position,11,7,4,0
Unknown,German,beruf,11,6,3,2
Unknown,German,kinder,11,6,4,1
Unknown,German,tag,11,4,4,3
Unknown,German,account,11,8,2,1
Unknown,German,weg,11,7,2,2
Unknown,German,überstunden,11,9,2,0
Unknown,German,grund,11,7,4,0
Unknown,German,professorin,10,6,3,1
Unknown,German,industrie,10,6,3,1
Unknown,German,ausbildung,10,7,1,2
Unknown,German,profs,10,9,0,1
Unknown,German,beitrag,10,2,0,8
Unknown,German,wissenschaftlerinnen,10,8,2,0
Unknown,German,arbeitsverhältnisse,10,9,1,0
Unknown,German,rente,10,5,5,0
Unknown,German,befristungen,9,9,0,0
Unknown,German,gelder,9,9,0,0
Unknown,German,anstellung,9,7,1,1
Unknown,German,verwaltung,9,9,0,0
Unknown,German,bedingungen,9,9,0,0
Unknown,German,kunst,9,5,4,0
Unknown,German,studierenden,9,9,0,0
Unknown,German,urlaub,9,5,4,0
Unknown,German,mittelbau,9,4,5,0
Unknown,German,ministerin,9,8,1,0
Unknown,German,stress,9,8,0,1
Unknown,German,hannas,8,5,1,2
Unknown,German,universitäten,8,7,1,0
Unknown,German,luft,8,4,3,1
Unknown,German,rolle,8,3,5,0
Unknown,German,strukturen,8,7,0,1
Unknown,German,akademiker,8,7,0,1
Unknown,German,politiker,8,8,0,0
Unknown,German,rektor,8,2,4,2
Unknown,German,arbeiten,8,5,1,2
Unknown,German,gesetz,8,7,0,1
Unknown,German,miller,8,3,5,0
Unknown,German,problem,8,6,1,1
Unknown,German,projekt,8,5,1,2
Unknown,German,ministerium,7,6,1,0
Unknown,German,deutschland,7,5,1,1
Unknown,German,studenten,7,4,2,1
Unknown,German,ich,7,5,1,1
Unknown,German,doktoranden,7,5,0,2
Unknown,German,studierende,7,4,1,2
Unknown,German,perspektive,7,6,1,0
Unknown,German,kultur,7,6,0,1
Unknown,German,chefin,7,5,1,1
Unknown,German,nachwuchs,7,5,2,0
Unknown,German,fach,7,4,2,1
Unknown,German,angebot,7,5,0,2
Unknown,German,kommentar,7,4,1,2
Unknown,German,reform,7,5,1,1
Unknown,German,veranstaltung,7,0,2,5
Unknown,German,semester,7,3,4,0
Unknown,German,kolleg,7,4,2,1
Unknown,German,mittel,7,5,0,2
Unknown,German,herr,7,2,2,3
Unknown,German,moment,7,6,1,0
Unknown,German,buch,7,2,2,3
Unknown,German,lehrenden,7,4,0,3
Unknown,German,grundfinanzierung,6,5,0,1
Unknown,German,bild,6,3,3,0
Unknown,German,druck,6,6,0,0
Unknown,German,bildungsministerin,6,6,0,0
Unknown,German,argumente,6,6,0,0
Unknown,German,projekte,6,4,1,1
Unknown,German,dauerstellen,6,6,0,0
Unknown,German,fall,6,3,2,1
Unknown,German,paper,6,4,1,1
Unknown,German,jahre,6,5,0,1
Unknown,German,status quo,6,6,0,0
Unknown,German,platz,6,3,3,0
Unknown,German,umfeld,6,0,1,5
Unknown,German,motivation,6,3,1,2
Unknown,German,abi,6,4,1,1
Unknown,German,text,6,5,0,1
Unknown,German,frau karliczek,6,5,1,0
Unknown,German,kurse,6,3,2,1
Unknown,German,hochschule,6,2,1,3
Unknown,German,befristung,6,6,0,0
Unknown,German,mitarbeitenden,6,5,0,1
Unknown,German,a miller,6,2,4,0
Unknown,German,wissenschaftssystem,6,6,0,0
Unknown,German,karliczek,6,6,0,0
Unknown,German,wert,5,4,1,0
Unknown,German,wissen,5,3,1,1
Unknown,German,familie,5,0,4,1
Unknown,German,haltung,5,5,0,0
Unknown,German,dozenten,5,2,0,3
Unknown,German,bedarf,5,5,0,0
Unknown,German,rest,5,4,1,0
Unknown,German,raum,5,5,0,0
Unknown,German,verhalten,5,4,1,0
Unknown,German,workshops,5,1,0,4
Unknown,German,handwerk,5,3,0,2
Unknown,German,sache,5,2,3,0
Unknown,German,lage,5,4,1,0
Unknown,German,branche,5,3,1,1
Unknown,German,interview,5,2,1,2
Unknown,German,strategie,5,4,1,0
Unknown,German,studie,5,2,1,2
Unknown,German,gefühl,5,5,0,0
Unknown,German,kampf,5,5,0,0
Unknown,German,institutionen,5,5,0,0
Unknown,German,aufgaben,5,4,0,1
Unknown,German,lehrende,5,4,1,0
Unknown,German,institution,5,4,1,0
Unknown,German,doktor,5,2,2,1
Unknown,German,geschichte,5,2,3,0
Unknown,German,institut,5,4,0,1
Unknown,German,arbeitsverträge,5,4,1,0
Unknown,German,frage,5,4,1,0
Unknown,German,projektstelle,4,2,0,2
Unknown,German,hintergrund,4,2,2,0
Unknown,German,promovierende,4,3,1,0
Unknown,German,beratung,4,1,0,3
Unknown,German,plan,4,3,0,1
Unknown,German,personals,4,4,0,0
Unknown,German,begriff,4,3,1,0
Unknown,German,aussage,4,4,0,0
Unknown,German,personen,4,3,1,0
Unknown,German,beamte,4,4,0,0
Unknown,German,disziplinen,4,4,0,0
Unknown,German,professor innen,4,2,1,1
Unknown,German,privilegien,4,4,0,0
Unknown,German,leistungen,4,2,0,2
Unknown,German,option,4,3,1,0
Unknown,German,ministerien,4,4,0,0
Unknown,German,land,4,3,1,0
Unknown,German,vortrag,4,3,0,1
Unknown,German,jahr,4,2,0,2
Unknown,German,kolleg innen,4,3,0,1
Unknown,German,lehraufträgen,4,2,0,2
Unknown,German,frauen,4,2,1,1
Unknown,German,teilzeit,4,3,1,0
Unknown,German,bund,4,2,2,0
Unknown,German,wissenschaft bildung,4,4,0,0
Unknown,German,umfrage,4,1,1,2
Unknown,German,abteilung,4,4,0,0
Unknown,German,fachbereich,4,3,1,0
Unknown,German,format,4,2,1,1
Unknown,German,verantwortung,4,4,0,0
Unknown,German,konferenz,4,1,3,0
Unknown,German,welt,4,3,0,1
Unknown,German,feld,4,3,0,1
Unknown,German,eltern,4,1,1,2
Unknown,German,videos,4,4,0,0
Unknown,German,stipendien,4,3,1,0
Unknown,German,stipendium,4,4,0,0
Unknown,German,leuten,4,3,0,1
Unknown,German,zugang,4,1,1,2
Unknown,German,grafik,4,2,1,1
Unknown,German,idee,4,1,1,2
Unknown,German,quote,4,4,0,0
Unknown,German,die,4,4,0,0
Unknown,German,community,4,3,0,1
Unknown,German,entscheidung,4,2,0,2
Unknown,German,zukunft,4,1,2,1
Unknown,German,rektorin,4,2,2,0
Unknown,German,aktion,4,0,3,1
Unknown,German,generation,4,2,2,0
Unknown,German,sommer,4,1,2,1
Unknown,German,abschlüsse,4,4,0,0
Unknown,German,spiel,4,3,1,0
Unknown,German,instrument,4,0,1,3
Unknown,German,hrk,3,3,0,0
Unknown,German,journalismus,3,3,0,0
Unknown,German,newsletter,3,1,2,0
Unknown,German,beschreibung,3,2,0,1
Unknown,German,coaching,3,1,1,1
Unknown,German,niemand,3,3,0,0
Unknown,German,chefs,3,1,1,1
Unknown,German,kanzler,3,3,0,0
Unknown,German,kind,3,2,1,0
Unknown,German,jobcenter,3,2,0,1
Unknown,German,bundestag,3,1,2,0
Unknown,German,kurs,3,1,2,0
Unknown,German,morgen,3,0,2,1
Unknown,German,inhalt,3,2,0,1
Unknown,German,management,3,2,1,0
Unknown,German,initiatoren,3,3,0,0
Unknown,German,betreuung,3,3,0,0
Unknown,German,lösung,3,1,1,1
Unknown,German,innovation,3,3,0,0
Unknown,German,logik,3,2,0,1
Unknown,German,ministeriums,3,2,1,0
Unknown,German,link,3,0,3,0
Unknown,German,obst,3,2,1,0
Unknown,German,mit,3,2,0,1
Unknown,German,mitarbeitende,3,2,0,1
Unknown,German,bonus,3,3,0,0
Unknown,German,lehraufträge,3,3,0,0
Unknown,German,humor,3,2,0,1
Unknown,German,lehr,3,1,0,2
Unknown,German,minister,3,3,0,0
Unknown,German,dauerstelle,3,3,0,0
Unknown,German,dauer,3,1,2,0
Unknown,German,liebe,3,2,1,0
Unknown,German,promovierenden,3,2,1,0
Unknown,German,wissenschaftler innen,3,3,0,0
Unknown,German,energie,3,2,0,1
Unknown,German,sport,3,1,1,1
Unknown,German,wertschätzung,3,1,0,2
Unknown,German,sicherheit,3,2,0,1
Unknown,German,seminar,3,3,0,0
Unknown,German,dozierenden,3,1,0,2
Unknown,German,arbeitszeit,3,1,1,1
Unknown,German,risiko,3,3,0,0
Unknown,German,akademia,3,3,0,0
Unknown,German,gesellschaft,3,1,1,1
Unknown,German,gesetze,3,2,1,0
Unknown,German,wirtschaft,3,2,1,0
Unknown,German,regierung,3,2,1,0
Unknown,German,umgang,3,3,0,0
Unknown,German,regel,3,1,2,0
Unknown,German,aspekte,3,2,1,0
Unknown,German,staatssekretär,3,2,1,0
Unknown,German,statement,3,0,2,1
Unknown,German,status,3,3,0,0
Unknown,German,tage,3,2,1,0
Unknown,German,tätigkeit,3,1,1,1
Unknown,German,forscher,3,1,1,1
Unknown,German,unsinn,3,3,0,0
Unknown,German,utopien,3,3,0,0
Unknown,German,anja karliczek,3,2,1,0
Unknown,German,freiheit,3,1,0,2
Unknown,German,sätze,3,3,0,0
Unknown,German,arbeiter,3,2,0,1
Unknown,German,systemwechsel,3,3,0,0
Unknown,German,verlage,3,2,0,1
Unknown,German,supervision,3,1,1,1
Unknown,German,antwort,3,3,0,0
Unknown,German,studiengänge,3,2,0,1
Unknown,German,studien,3,2,0,1
Unknown,German,gespräch,3,0,3,0
Unknown,German,analyse,3,0,1,2
Unknown,German,gewerkschaften,3,0,3,0
Unknown,German,academia,3,3,0,0
Unknown,German,ort,3,1,2,0
Unknown,German,partei,3,3,0,0
Unknown,German,öffentlichen dienst,3,3,0,0
Unknown,German,ergebnisse,3,3,0,0
Unknown,German,zeiten,3,2,1,0
Unknown,German,haus,3,2,0,1
Unknown,German,perspektiven,3,3,0,0
Unknown,German,abschluss,3,1,0,2
Unknown,German,phase,3,3,0,0
Unknown,German,philosophen,3,3,0,0
Unknown,German,wort,3,3,0,0
Unknown,German,bank,3,2,1,0
Unknown,German,google,3,2,1,0
Unknown,German,praxis,3,3,0,0
Unknown,German,band,3,3,0,0
Unknown,German,programm,3,3,0,0
Unknown,German,ausbeutung,3,3,0,0
Unknown,German,rad,3,2,0,1
Unknown,German,probleme,3,2,0,1
Unknown,German,gott,3,2,1,0
Unknown,German,prof innen,3,3,0,0
Unknown,German,gremien,3,3,0,0
Unknown,German,wissenschaftsbetrieb,3,3,0,0
Unknown,German,presse,3,2,1,0
Unknown,German,ausschreibung,3,2,1,0
Unknown,German,erklärung,2,1,0,1
Unknown,German,formulierung,2,2,0,0
Unknown,German,erwachsene,2,1,0,1
Unknown,German,fokus,2,2,0,0
Unknown,German,euro,2,1,1,0
Unknown,German,fachgesellschaften,2,1,0,1
Unknown,German,jobperspektive,2,2,0,0
Unknown,German,eu,2,1,0,1
Unknown,German,film,2,2,0,0
Unknown,German,erwartung,2,2,0,0
Unknown,German,jemand,2,2,0,0
Unknown,German,fachbereiche,2,2,0,0
Unknown,German,jobaussichten,2,2,0,0
Unknown,German,fdp,2,1,1,0
Unknown,German,essen,2,0,1,1
Unknown,German,fachkräfte,2,2,0,0
Unknown,German,hinweis,2,1,1,0
Unknown,German,internet,2,2,0,0
Unknown,German,forschungsgelder,2,2,0,0
Unknown,German,information,2,1,1,0
Unknown,German,hilfskräfte,2,0,1,1
Unknown,German,hotel,2,1,1,0
Unknown,German,hier,2,0,1,1
Unknown,German,herrn,2,1,0,1
Unknown,German,hartz,2,1,1,0
Unknown,German,hannah,2,0,2,0
Unknown,German,häme,2,2,0,0
Unknown,German,hörsaal,2,1,1,0
Unknown,German,handwerker,2,0,0,2
Unknown,German,hamburg,2,2,0,0
Unknown,German,h,2,1,1,0
Unknown,German,juristin,2,0,2,0
Unknown,German,gutachter,2,2,0,0
Unknown,German,initiative,2,0,0,2
Unknown,German,fotos,2,0,2,0
Unknown,German,gesetzes,2,1,1,0
Unknown,German,innen,2,1,1,0
Unknown,German,geschwätzwissenschaften,2,2,0,0
Unknown,German,geschichten,2,1,0,1
Unknown,German,gender,2,1,1,0
Unknown,German,gelegenheit,2,0,0,2
Unknown,German,hobby,2,1,1,0
Unknown,German,geheule,2,1,0,1
Unknown,German,gebaren,2,2,0,0
Unknown,German,förderung,2,2,0,0
Unknown,German,funktion,2,1,0,1
Unknown,German,freizeit,2,1,0,1
Unknown,German,framing,2,2,0,0
Unknown,German,journalisten,2,2,0,0
Unknown,German,pe,2,0,0,2
Unknown,German,kampagne,2,1,0,1
Unknown,German,sie,2,1,0,1
Unknown,German,technik,2,2,0,0
Unknown,German,team,2,0,1,1
Unknown,German,talk,2,0,1,1
Unknown,German,support,2,1,0,1
Unknown,German,stunde,2,0,2,0
Unknown,German,studiengang,2,1,0,1
Unknown,German,studienbedingungen,2,1,0,1
Unknown,German,student,2,2,0,0
Unknown,German,story,2,0,2,0
Unknown,German,spende,2,2,0,0
Unknown,German,spd,2,2,0,0
Unknown,German,spaß,2,1,1,0
Unknown,German,solidarität,2,0,0,2
Unknown,German,seminaren,2,1,0,1
Unknown,German,qualifikation,2,2,0,0
Unknown,German,seminare,2,0,0,2
Unknown,German,schulen,2,2,0,0
Unknown,German,satire,2,1,1,0
Unknown,German,sachen,2,0,2,0
Unknown,German,reyhan,2,2,0,0
Unknown,German,resultat,2,1,1,0
Unknown,German,reise,2,0,2,0
Unknown,German,reichweite,2,1,1,0
Unknown,German,rede,2,0,0,2
Unknown,German,recht,2,1,0,1
Unknown,German,rechnung,2,2,0,0
Unknown,German,rat,2,0,2,0
Unknown,German,quark,2,2,0,0
Unknown,German,teil,2,1,0,1
Unknown,German,themen,2,0,1,1
Unknown,German,traum,2,0,1,1
Unknown,German,trend,2,2,0,0
Unknown,German,zustände,2,1,1,0
Unknown,German,zustand,2,1,1,0
Unknown,German,zusammenfassung,2,0,0,2
Unknown,German,zahl,2,1,1,0
Unknown,German,workshop,2,0,1,1
Unknown,German,witz,2,1,1,0
Unknown,German,wisszeitvg,2,0,0,2
Unknown,German,wissenschaftsministerium,2,1,1,0
Unknown,German,wissenschaftlerin,2,2,0,0
Unknown,German,wird,2,2,0,0
Unknown,German,wimis,2,2,0,0
Unknown,German,werdegang,2,0,1,1
Unknown,German,vorträgen,2,2,0,0
Unknown,German,vorlesung,2,2,0,0
Unknown,German,vollzeitstelle,2,1,1,0
Unknown,German,verzicht,2,2,0,0
Unknown,German,verträgen,2,1,1,0
Unknown,German,vertreter in,2,2,0,0
Unknown,German,vertragsverlängerung,2,1,1,0
Unknown,German,versicherung,2,0,2,0
Unknown,German,verhältnisse,2,2,0,0
Unknown,German,verantwortlichen,2,2,0,0
Unknown,German,veranstaltungen,2,1,0,1
Unknown,German,typ,2,1,1,0
Unknown,German,tweet,2,1,0,1
Unknown,German,tutor,2,1,0,1
Unknown,German,trends,2,0,2,0
Unknown,German,qualifizierungsphase,2,2,0,0
Unknown,German,publikationen,2,2,0,0
Unknown,German,kanzlerin,2,2,0,0
Unknown,German,limit,2,2,0,0
Unknown,German,miete,2,2,0,0
Unknown,German,mensch,2,2,0,0
Unknown,German,mein,2,1,1,0
Unknown,German,medizin,2,0,1,1
Unknown,German,master,2,0,2,0
Unknown,German,markt,2,2,0,0
Unknown,German,mann,2,1,0,1
Unknown,German,mama,2,1,1,0
Unknown,German,macht,2,1,1,0
Unknown,German,luftfilter,2,2,0,0
Unknown,German,lohn,2,1,1,0
Unknown,German,listen,2,1,1,0
Unknown,German,links,2,1,1,0
Unknown,German,life,2,1,1,0
Unknown,German,prüfungen,2,2,0,0
Unknown,German,lied,2,1,1,0
Unknown,German,lesen,2,0,0,2
Unknown,German,lehrstühle,2,1,0,1
Unknown,German,lehrauftrag,2,1,1,0
Unknown,German,lebensunterhalt,2,2,0,0
Unknown,German,laden,2,1,0,1
Unknown,German,labor,2,1,1,0
Unknown,German,kraft,2,1,1,0
Unknown,German,kostet,2,2,0,0
Unknown,German,konzept,2,1,0,1
Unknown,German,kommunikation,2,1,0,1
Unknown,German,klausuren,2,2,0,0
Unknown,German,kindes,2,1,1,0
Unknown,German,mint,2,2,0,0
Unknown,German,mitarbeiterin,2,1,1,0
Unknown,German,modell,2,0,1,1
Unknown,German,moderator,2,0,0,2
Unknown,German,promovierte,2,2,0,0
Unknown,German,promovieren,2,2,0,0
Unknown,German,promotionen,2,2,0,0
Unknown,German,programme,2,2,0,0
Unknown,German,professorinnen,2,2,0,0
Unknown,German,problems,2,2,0,0
Unknown,German,prekarität,2,1,0,1
Unknown,German,praktika,2,1,0,1
Unknown,German,pr,2,1,0,1
Unknown,German,poster,2,1,1,0
Unknown,German,post,2,0,1,1
Unknown,German,positionen,2,1,1,0
Unknown,German,pflege,2,1,1,0
Unknown,German,peter,2,1,1,0
Unknown,German,personalverwaltung,2,0,2,0
Unknown,German,personalstrukturreform,2,0,0,2
Unknown,German,personalstruktur,2,2,0,0
Unknown,German,personalleitung,2,1,1,0
Unknown,German,pbl,2,0,0,2
Unknown,German,parlament,2,2,0,0
Unknown,German,organisation,2,1,1,0
Unknown,German,nutzlosen,2,2,0,0
Unknown,German,nutzen,2,0,2,0
Unknown,German,nichts,2,2,0,0
Unknown,German,nicht hanna,2,0,2,0
Unknown,German,nacht,2,0,2,0
Unknown,German,möglichkeit,2,2,0,0
Unknown,German,erklärt,2,0,1,1
Unknown,German,a,2,0,2,0
Unknown,German,akademie,2,2,0,0
Unknown,German,agentur,2,0,2,0
Unknown,German,dialog,2,2,0,0
Unknown,German,aufsatz,2,2,0,0
Unknown,German,beschäftigung,2,1,0,1
Unknown,German,duschen,2,1,1,0
Unknown,German,beschäftigten,2,1,1,0
Unknown,German,akademikerinnen,2,2,0,0
Unknown,German,akademiker innen,2,2,0,0
Unknown,German,akademiens,2,2,0,0
Unknown,German,bundesregierung,2,2,0,0
Unknown,German,ausrichtung,2,1,1,0
Unknown,German,anleitung,2,1,1,0
Unknown,German,bücher,2,1,1,0
Unknown,German,ansprechpartner,2,2,0,0
Unknown,German,ausstattung,2,2,0,0
Unknown,German,afd,2,2,0,0
Unknown,German,bürokratie,2,2,0,0
Unknown,German,berufen,2,2,0,0
Unknown,German,einkommen,2,2,0,0
Unknown,German,berufe,2,1,1,0
Unknown,German,daten,2,1,1,0
Unknown,German,arbeitskräfte,2,2,0,0
Unknown,German,baby,2,1,1,0
Unknown,German,damen,2,0,0,2
Unknown,German,cv,2,2,0,0
Unknown,German,bmbf,2,2,0,0
Unknown,German,drittmittel,2,2,0,0
Unknown,German,betreuers,2,1,0,1
Unknown,German,dozierende,2,1,0,1
Unknown,German,alternative,2,1,0,1
Unknown,German,alter,2,2,0,0
Unknown,German,altenpflege,2,2,0,0
Unknown,German,diskurs,2,2,0,0
Unknown,German,argumentation,2,2,0,0
Unknown,German,diversität,2,1,0,1
Unknown,German,alma mater,2,2,0,0
Unknown,German,direktor,2,1,1,0
Unknown,German,doktorand,2,0,2,0
Unknown,German,arbeitszeiten,2,1,1,0
Unknown,German,bildungspolitik,2,2,0,0
Unknown,German,arzt,2,0,2,0
Unknown,German,alle,2,1,0,1
Unknown,German,assistent,2,2,0,0
Unknown,German,an,2,0,1,1
Unknown,German,alg,2,2,0,0
Unknown,German,assistenten,2,1,1,0
Unknown,German,doktorarbeit,2,2,0,0
Unknown,German,doktoren,2,2,0,0
Unknown,German,albert einstein,2,0,2,0
Unknown,German,aktivität,2,1,0,1
Unknown,German,arbeitsvertrag,2,1,0,1
Unknown,German,dozentin,2,2,0,0
Unknown,German,absolventen,2,2,0,0
Unknown,German,diskriminierung,2,2,0,0
Unknown,German,absage,2,2,0,0
Unknown,German,befristeten stellen,2,2,0,0
Unknown,German,empathie,2,1,0,1
Unknown,German,bein,2,2,0,0
Unknown,German,beispiel,2,2,0,0
Unknown,German,erfahrungen,2,1,1,0
Unknown,German,clip,2,0,0,2
Unknown,German,schicksal,1,1,0,0
Unknown,German,schreib,1,1,0,0
Unknown,German,schnullis,1,1,0,0
Unknown,German,steuerlast,1,1,0,0
Unknown,German,schlüssel,1,0,0,1
Unknown,German,schlaf,1,1,0,0
Unknown,German,schirm,1,0,1,0
Unknown,German,spruch,1,1,0,0
Unknown,German,schritt,1,0,1,0
Unknown,German,scheiß,1,1,0,0
Unknown,German,steuerung,1,1,0,0
Unknown,German,schaffung,1,1,0,0
Unknown,German,schafft,1,0,1,0
Unknown,German,sch,1,1,0,0
Unknown,German,stichwort,1,1,0,0
Unknown,German,satz,1,0,1,0
Unknown,German,arbeitsverträgen,1,1,0,0
Unknown,German,stilübungen,1,0,1,0
Unknown,German,schreiben,1,1,0,0
Unknown,German,stellenplänen,1,1,0,0
Unknown,German,schrödingers,1,1,0,0
Unknown,German,sebbi,1,1,0,0
Unknown,German,seit jahren,1,1,0,0
Unknown,German,seine mitarbeiter,1,1,0,0
Unknown,German,seid,1,0,1,0
Unknown,German,sei sohn,1,1,0,0
Unknown,German,segment,1,1,0,0
Unknown,German,segma,1,1,0,0
Unknown,German,second reviewer,1,1,0,0
Unknown,German,schutzraum,1,1,0,0
Unknown,German,stellenprofil,1,1,0,0
Unknown,German,schutzbereich,1,1,0,0
Unknown,German,schutz,1,1,0,0
Unknown,German,schulsystem,1,1,0,0
Unknown,German,schulpraxis,1,1,0,0
Unknown,German,stellenanteil,1,1,0,0
Unknown,German,stellenkonstellationen,1,1,0,0
Unknown,German,satellit,1,1,0,0
Unknown,German,stimmung,1,0,0,1
Unknown,German,stipendiat,1,1,0,0
Unknown,German,sargstühle,1,0,0,1
Unknown,German,streiken,1,0,1,0
Unknown,German,arbeitgeberin,1,0,0,1
Unknown,German,straße,1,0,1,0
Unknown,German,streik,1,0,1,0
Unknown,German,russland,1,0,0,1
Unknown,German,ruferin,1,1,0,0
Unknown,German,rotwein,1,0,0,1
Unknown,German,rollenklischees,1,1,0,0
Unknown,German,arbzg,1,0,0,1
Unknown,German,roboter,1,0,0,1
Unknown,German,sekretäre,1,0,1,0
Unknown,German,arbeitgeber,1,1,0,0
Unknown,German,risiko promotion,1,1,0,0
Unknown,German,archiv,1,0,1,0
Unknown,German,risiken,1,1,0,0
Unknown,German,richtlinien für,1,1,0,0
Unknown,German,richter,1,0,1,0
Unknown,German,strohmann argument,1,1,0,0
Unknown,German,strohmannargument,1,1,0,0
Unknown,German,räte,1,0,1,0
Unknown,German,räumlichkeiten,1,1,0,0
Unknown,German,rücken,1,1,0,0
Unknown,German,rücklagen,1,1,0,0
Unknown,German,sammelbandgeschichte,1,1,0,0
Unknown,German,arbeitnehmerrechte,1,0,0,1
Unknown,German,arbeitnehmer innenschutz,1,1,0,0
Unknown,German,sally,1,1,0,0
Unknown,German,stipendiumswesen,1,1,0,0
Unknown,German,salam,1,0,1,0
Unknown,German,sagen,1,1,0,0
Unknown,German,arbeitnehmer,1,0,1,0
Unknown,German,strafe,1,1,0,0
Unknown,German,sachsen anhalt,1,0,0,1
Unknown,German,arbeitsvolumen,1,0,0,1
Unknown,German,strand,1,1,0,0
Unknown,German,sachbeihilfe,1,1,0,0
Unknown,German,sachbearbeiterin,1,1,0,0
Unknown,German,s karrierechancen,1,0,1,0
Unknown,German,s,1,0,0,1
Unknown,German,rückmeldungszeiten,1,1,0,0
Unknown,German,seite,1,0,0,1
Unknown,German,sekretärin,1,1,0,0
Unknown,German,stellenangebot,1,0,0,1
Unknown,German,arbeitsplätze,1,1,0,0
Unknown,German,spahn und klöckner,1,1,0,0
Unknown,German,space,1,0,1,0
Unknown,German,soziolog,1,1,0,0
Unknown,German,sozialraum,1,0,1,0
Unknown,German,sozen,1,0,0,1
Unknown,German,sose,1,1,0,0
Unknown,German,sorgfalt,1,1,0,0
Unknown,German,arbeitsplatz,1,0,0,1
Unknown,German,solidarisierung,1,0,0,1
Unknown,German,situationen,1,1,0,0
Unknown,German,sohn,1,0,1,0
Unknown,German,standbeine,1,0,1,0
Unknown,German,software branche,1,1,0,0
Unknown,German,standort,1,0,1,0
Unknown,German,start up,1,1,0,0
Unknown,German,software,1,0,1,0
Unknown,German,sofa,1,0,1,0
Unknown,German,social,1,1,0,0
Unknown,German,spass,1,0,0,1
Unknown,German,arbeitsmarkt,1,1,0,0
Unknown,German,arbeitskräften,1,1,0,0
Unknown,German,stadt,1,0,0,1
Unknown,German,sprüche,1,1,0,0
Unknown,German,spätschicht,1,1,0,0
Unknown,German,sprechern,1,1,0,0
Unknown,German,arbeitskampf,1,1,0,0
Unknown,German,spirit,1,1,0,0
Unknown,German,spiels,1,0,1,0
Unknown,German,arbeitsgericht,1,1,0,0
Unknown,German,spielraum,1,1,0,0
Unknown,German,spielbank,1,1,0,0
Unknown,German,arbeitsbedingungen hierarchie,1,1,0,0
Unknown,German,arbeitskreises,1,0,0,1
Unknown,German,spezialistin,1,1,0,0
Unknown,German,stabilität,1,1,0,0
Unknown,German,spektrum,1,1,0,0
Unknown,German,stack overflows,1,1,0,0
Unknown,German,special,1,0,1,0
Unknown,German,stadium,1,1,0,0
Unknown,German,slogan,1,1,0,0
Unknown,German,startup,1,1,0,0
Unknown,German,springer,1,0,1,0
Unknown,German,self fulfilling,1,1,0,0
Unknown,German,senat,1,1,0,0
Unknown,German,arbeits und beschäftigungsbedingungen,1,0,0,1
Unknown,German,arbeitstag,1,0,1,0
Unknown,German,arbeitsumfeld,1,1,0,0
Unknown,German,arbeitsumgebung,1,1,0,0
Unknown,German,semesterhälfte,1,0,1,0
Unknown,German,semesterbeitrag,1,1,0,0
Unknown,German,arbeitsverhältnis,1,1,0,0
Unknown,German,selektionsmerkmale,1,1,0,0
Unknown,German,arbeitsrecht,1,1,0,0
Unknown,German,stein,1,1,0,0
Unknown,German,arbeits und,1,0,0,1
Unknown,German,selbstverständnis,1,0,1,0
Unknown,German,selbstmitleid,1,1,0,0
Unknown,German,arbeits,1,0,0,1
Unknown,German,selbstbeschreibung,1,1,0,0
Unknown,German,selbe geist,1,1,0,0
Unknown,German,sekt,1,1,0,0
Unknown,German,september,1,0,1,0
Unknown,German,serie,1,0,1,0
Unknown,German,seriöse leute,1,0,0,1
Unknown,German,status beamtin,1,1,0,0
Unknown,German,arbeitsatmosphäre,1,0,0,1
Unknown,German,silberrücken,1,0,1,0
Unknown,German,station,1,1,0,0
Unknown,German,statistik,1,1,0,0
Unknown,German,signatur,1,1,0,0
Unknown,German,siehe,1,1,0,0
Unknown,German,arbeitsscheue,1,1,0,0
Unknown,German,arbeitssystem,1,1,0,0
Unknown,German,arbeitsalltag,1,1,0,0
Unknown,German,shk s,1,1,0,0
Unknown,German,shitpost,1,1,0,0
Unknown,German,shirt,1,0,0,1
Unknown,German,sexarbeitenden,1,1,0,0
Unknown,German,servicetweet,1,1,0,0
Unknown,German,rhetorik,1,0,0,1
Unknown,German,service reminder,1,0,1,0
Unknown,German,service,1,0,1,0
Unknown,German,ergebnis,1,0,1,0
Unknown,German,rennen,1,1,0,0
Unknown,German,rezension,1,1,0,0
Unknown,German,privatwirtschaft,1,1,0,0
Unknown,German,produzieren,1,0,1,0
Unknown,German,produzentin,1,1,0,0
Unknown,German,produktionskette,1,1,0,0
Unknown,German,produkt,1,1,0,0
Unknown,German,autoren,1,1,0,0
Unknown,German,problemen,1,0,1,0
Unknown,German,autoren diese,1,0,1,0
Unknown,German,autoreply,1,1,0,0
Unknown,German,probezeit,1,1,0,0
Unknown,German,prinzip,1,1,0,0
Unknown,German,projektmittel,1,1,0,0
